PersonId,PlanYear,BenId,OptionId1,TierId1,EffectiveDate1,EoiPend1,ElectedAmount1,Termed1,CovAmt1,EventCode1,Thumbprint1,Transition,OptionId2,TierId2,EffectiveDate2,EoiPend2,ElectedAmount2,Termed2,CovAmt2,EventCode2,Thumbprint2,Result,BenefitAnalysis,OptionAnalysis,TierAnalysis,EffectiveDateAnalysis,EOIPendAnalysis,CovAmtAnalysis
2616,2024,407,0,0,2023-05-01 00:00:00,0,0.00,0,0.00,100,30F398F8CB96B5D0544CB9C35E09381ABAA4C658,===>,0,0,2023-05-01 00:00:00,0,0.00,1,NULL,210,4DBC640473838D7AF6404C8CCAA250B3CA36002B,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2620,2024,14,1,4,2022-01-31 15:30:00,0,0.00,0,0.00,100,6FBF406E4C4F87A771D467B0C76995414262D1CC,===>,1,3,2024-05-01 00:00:00,0,0.00,0,0.00,100,A7AC3A3DE72D6E5882423112EF6F55F9268D10AC,===>>,NO CHANGE,NO CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
2633,2024,7,2,0,2021-05-01 00:00:00,0,0.00,0,10000.00,100,55BCD89F9C2AF7B5C1C5D97E1F0A05D41EDB13E6,===>,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,9F95BA5A088C9ED91BCA6EA692A383F8514E813C,===>>,NO CHANGE,WAIVE,NO CHANGE,CHANGED,NO CHANGE,DECREASE
2670,2024,14,1,1,2023-10-02 00:00:00,0,0.00,0,0.00,100,D969D4819B51D58877D714FAC6BC82A8FCCB9711,===>,1,1,2023-10-02 00:00:00,0,0.00,1,NULL,210,8E292CC4806784F208522BF9DBC944078874B48D,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2670,2024,21,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,D58254281866B768A3AA17F65139FC3B1B1911F5,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,210,52F0FDFAB5682BAEE2B1641E52BDEDA8D28579FB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2670,2024,403,0,0,2023-10-02 00:00:00,0,0.00,0,0.00,100,969CAD41163F5A15D73A7E8B0843E55D8EB6FE99,===>,0,0,2023-10-02 00:00:00,0,0.00,1,NULL,210,DF90790647D98EB5F3F44AB70E1E6139C231AD90,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2711,2024,403,0,0,2023-08-07 00:00:00,0,0.00,0,0.00,100,6CDD57CCCB6EF5F8261957CA25EFA54827E180FC,===>,2,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,059FF1E5423CF0D56AE2516F740F3FC5E0F296EE,===>>,NO CHANGE,GAIN,NO CHANGE,CHANGED,NO CHANGE,NO CHANGE
2731,2024,1,9,1,2023-02-19 00:00:00,0,0.00,0,0.00,100,4D4E9C74A91A710AFBF6F861529511D4D4B0880F,===>,9,1,2023-02-19 00:00:00,0,0.00,1,NULL,201,32834DFAFB293476EFA33D98E57C21A590278489,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2731,2024,17,1,1,2024-05-01 00:00:00,0,0.00,0,400.00,100,3D1C5DF40DB5F10320617FE8771E44CFE2A14A9F,===>,1,1,2024-05-01 00:00:00,0,0.00,1,NULL,201,D3DD8649C02000D54955A68979C3574C48B02E54,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2744,2024,13,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,77C01D9E6A66632B92F94944337C1D4687FB0BDE,===>,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,360,44156F904247FA309A99E0DE82A2EAAA11D91BBF,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
2753,2024,3,2,4,2021-05-01 00:00:00,0,0.00,0,0.00,100,C53B91AD0BA6DB4C7586075C1E583AA491AACBC6,===>,2,4,2021-05-01 00:00:00,0,0.00,0,0.00,603,A6A5F67855658C679D5A21B92143782D308C472D,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
2754,2024,8,2,0,2021-05-01 00:00:00,0,0.00,0,91000.00,100,6E9EFE7CF59FC179E3970C34719650007F3846A2,===>,2,0,2021-05-01 00:00:00,0,0.00,1,NULL,270,D6B95D1975343001A2F8611AA103464AFF2387E0,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2754,2024,14,1,2,2022-10-17 00:00:00,0,0.00,0,0.00,100,B409FAD66CBBD104E482268856F3402C7EDB84CE,===>,1,2,2022-10-17 00:00:00,0,0.00,1,NULL,270,072A728F663A69A302BA3182B89ED50053CC1860,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2754,2024,403,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,9D8F04532EE40B813F29ABC5DADC232348D8B48E,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,270,4EA540FD912D0396E4B80ADD1D67FD5987CE70E3,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2764,2024,12,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,F1EEBBE3EE7B7222032A92CCB20BA210A59F35FB,===>,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,305,95B8477F2D3F54C88D9B69EB1C45B512CBAAC14D,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
2809,2024,15,1,0,2024-05-01 00:00:00,0,2100.00,0,100.00,100,A99D87B675E4EB3D4398A238FD891D2C741700C8,===>,1,0,2024-05-01 00:00:00,0,2200.00,0,100.00,100,28BB3DC873830C833160C806E077F4583351D9DD,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
2813,2024,8,2,0,2021-05-01 00:00:00,0,0.00,0,151000.00,100,01F1F39B4184DEF4E38DCFF89398A16E30BEDBF8,===>,2,0,2021-05-01 00:00:00,0,0.00,1,NULL,201,8F6188C6634BE71F4EBDA701F24D69230F45E3FA,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2813,2024,14,1,4,2022-01-31 15:30:00,0,0.00,0,0.00,100,6FBF406E4C4F87A771D467B0C76995414262D1CC,===>,1,4,2022-01-31 15:30:00,0,0.00,1,NULL,201,A7EB945902BCF89EAAC900A87867C16B3905354A,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2817,2024,7,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,51D5DB9F752FD5C75E83EB57D9939D01470A9C3F,===>,2,0,2024-05-01 00:00:00,0,0.00,0,10000.00,100,D15E7243B5C046876734D9F49EE9064E67AFABCC,===>>,NO CHANGE,GAIN,NO CHANGE,CHANGED,NO CHANGE,INCREASE
2831,2024,14,1,1,2022-01-31 15:30:00,0,0.00,0,0.00,100,819814EA8A3F192557972A8D11B8C1C5D71B08E2,===>,1,3,2024-05-01 00:00:00,0,0.00,0,0.00,100,A7AC3A3DE72D6E5882423112EF6F55F9268D10AC,===>>,NO CHANGE,NO CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
2834,2024,5,0,0,2024-02-19 00:00:00,0,0.00,0,0.00,100,8A99ED9C4CE2711773FCDED481AAD1F4BAB4E943,===>,0,0,2024-02-19 00:00:00,0,0.00,1,NULL,210,33BE0E6D82C8FDDB271A52762B7B5ED7CD733663,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2834,2024,15,1,0,2024-05-01 00:00:00,0,1300.00,0,100.00,100,94221FEBBEEB6F1E8AED95DA720D6883A0A0ABCB,===>,1,0,2024-05-01 00:00:00,0,1300.00,1,NULL,210,88C3BCFA4292C45BF250322F8D6B378A58C01EF7,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2834,2024,18,1,2,2024-05-01 00:00:00,0,0.00,0,8300.00,100,69484EFCA5978029D30B547B691470B5A99D4C14,===>,1,2,2024-05-01 00:00:00,0,0.00,1,NULL,210,C5BC4C0F631D075149390C895C7BAD2955828C40,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2847,2024,1,10,1,2024-04-01 00:00:00,0,0.00,0,0.00,100,4D6496CE763CB2FB9732491D8CC69B2C0214E5CF,===>,10,1,2024-04-01 00:00:00,0,0.00,1,NULL,201,1AA6EA96EC82C95262CB72C1830F8329324F7EA8,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2847,2024,11,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,4E83692C577882F9CA10FE1ECF71BAD0D39348CA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,B458550EB605C05E9A29F74741BB989F8760805C,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2847,2024,14,1,1,2024-04-01 00:00:00,0,0.00,0,0.00,100,ABDCB41EF329BFE16A41A875DF5307382CC58853,===>,1,1,2024-04-01 00:00:00,0,0.00,1,NULL,201,3E684BEB984F18BCAC02873201C32527D17788FF,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2847,2024,33,1,0,2024-04-01 00:00:00,0,0.00,0,0.00,100,55120749C4A1BD1DB863CEB80524B1D76AB74F8A,===>,1,0,2024-04-01 00:00:00,0,0.00,1,NULL,201,25C910F47E7D2F8D24038EFA6F730BDBCE9A4622,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2847,2024,406,0,0,2024-04-01 00:00:00,0,0.00,0,0.00,100,13A7793B9F5A083700250FFA62BB4C9AC99AF429,===>,0,0,2024-04-01 00:00:00,0,0.00,1,NULL,201,43BF2217DBC6CE26137FDF8E5C5B0D3572423AD7,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2876,2024,13,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,77C01D9E6A66632B92F94944337C1D4687FB0BDE,===>,1,0,2022-01-31 15:30:00,0,0.00,1,NULL,100,0EC4627441343711A0212A6126CF6B6FC91CE7ED,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3041,2024,2,1,1,2021-05-01 00:00:00,0,0.00,0,0.00,100,4FD2161EA6AEBEB7263C54DD6597A9E1AB1C2755,===>,1,1,2021-05-01 00:00:00,0,0.00,1,NULL,100,DADBAE2C3A2D4E369DEE93B69650A4D9595AC382,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3041,2024,18,1,1,2024-05-01 00:00:00,0,0.00,0,5150.00,100,4DC71E0A8A3D5B15A68AC507EF91D9F16851E93E,===>,1,1,2024-05-01 00:00:00,0,0.00,1,NULL,100,874101B731C0003367D19BE483797F9CADA36A42,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3041,2024,403,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,9D8F04532EE40B813F29ABC5DADC232348D8B48E,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,100,8574FF81A5E0385ED3FE63AE00DF5AB7799D2DF1,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3047,2024,7,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,51D5DB9F752FD5C75E83EB57D9939D01470A9C3F,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,201,907F04392B83CA0C11860788DB09C510DC9B6606,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3047,2024,33,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,A1F48EF8527AA854CEDFA304DEE3E83C4B11B9AD,===>,1,0,2022-01-31 15:30:00,0,0.00,1,NULL,201,9F8EDA3C15B877615B40F2814429835E3821FB9C,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3051,2024,3,2,2,2021-05-01 00:00:00,0,0.00,0,0.00,100,8C32F113F60A95C4CBE434747307D610C46216C2,===>,2,2,2021-05-01 00:00:00,0,0.00,1,NULL,201,A2F5182AB33FE4E617B7FE2E5E9293802B433AFD,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3065,2024,7,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,51D5DB9F752FD5C75E83EB57D9939D01470A9C3F,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,301,C9FD6A9E094B867D7D7F90454B8C88C7681F40E0,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3065,2024,10,2,0,2021-05-01 00:00:00,0,0.00,0,10000.00,100,6DD36C179AA69D2B60C13785CCE0C56F059B516E,===>,2,0,2021-05-01 00:00:00,0,0.00,1,NULL,301,601E7ADDCE7E86646CE74AF24904002857EDD393,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3065,2024,13,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,77C01D9E6A66632B92F94944337C1D4687FB0BDE,===>,1,0,2022-01-31 15:30:00,0,0.00,1,NULL,301,F18F10BA8FA86130B66B382012492454B8DAB701,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3102,2024,3,2,3,2021-05-01 00:00:00,0,0.00,0,0.00,100,B0EB8E8FDECBA331F014DCF9A03F764CA6AD6693,===>,2,3,2021-05-01 00:00:00,0,0.00,0,0.00,360,2EF4F5BEBC76920D5E9352FC5A4C5B76E93BB5AF,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3113,2024,33,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,A1F48EF8527AA854CEDFA304DEE3E83C4B11B9AD,===>,1,0,2022-01-31 15:30:00,0,0.00,1,NULL,201,9F8EDA3C15B877615B40F2814429835E3821FB9C,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3139,2024,407,0,0,2022-05-01 00:00:00,0,0.00,0,0.00,100,63BC2227ACD6A78AAC2D5821B01A34C0EB1A4E9F,===>,3,2,2024-05-01 00:00:00,0,0.00,0,0.00,100,90B3E3452033D39F25AD296D314BCF0EC7B1B8AB,===>>,NO CHANGE,GAIN,GAIN,CHANGED,NO CHANGE,NO CHANGE
3164,2024,4,2,0,2021-05-01 00:00:00,0,0.00,0,94000.00,100,0B7BBED64023C132F78E2D1C134139AEB05B7235,===>,2,0,2021-05-01 00:00:00,0,0.00,1,NULL,301,AA69E84C013A471241CC1157591304170092530A,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3164,2024,10,1,0,2021-05-01 00:00:00,0,0.00,0,5000.00,100,3F484DA84301ECDC916EB4BAE36D9AD7C30BE02B,===>,1,0,2021-05-01 00:00:00,0,0.00,1,NULL,301,FF95A22963E08DC9DBD7C50FBF979C4DED3DF0B0,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3164,2024,13,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,77C01D9E6A66632B92F94944337C1D4687FB0BDE,===>,1,0,2022-01-31 15:30:00,0,0.00,1,NULL,301,F18F10BA8FA86130B66B382012492454B8DAB701,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3171,2024,12,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,F1EEBBE3EE7B7222032A92CCB20BA210A59F35FB,===>,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,401,1F1458849F8251D470AE655DEE0CD5CFDCF36852,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3171,2024,407,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,BCDE6263A24E168F14C72EF0AA90FD6CA8FD17EF,===>,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,401,69DFC68CD6E3BAB08ECC2F0C3ACF32EBEE2931C2,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3219,2024,3,2,4,2021-05-01 00:00:00,0,0.00,0,0.00,607,A47B172B49597508D5F4CF95BFDA9B69EAD12B75,===>,2,4,2021-05-01 00:00:00,0,0.00,1,NULL,210,05F9CE17DB184BD282B6BFD5B545918ED7FCCAD7,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3219,2024,6,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,607,EC8B45B4B3B1C843DA7FB4B9BADBBC74F18008A8,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,210,27038F2C8B7F6C12B4655CA492C45147591C8A8B,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3219,2024,9,2,0,2021-05-01 00:00:00,0,0.00,0,600.00,607,14D35A229733BC199D9BB67FF64DC3CF1D26EC23,===>,2,0,2021-05-01 00:00:00,0,0.00,1,NULL,210,C3EF92B96CC8815B03C671537F14FC6B5B6DBD78,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3219,2024,16,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,607,052B7855D5D520C457E1F8B246B36173A76F2233,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,210,3A654FE951005832BB8853B32FDBF2009C31056F,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3236,2024,9,2,0,2021-05-01 00:00:00,0,0.00,0,437.3588,100,EE7ECFDE92CEC396039AF9E67C8802C7FAA0C3B8,===>,2,0,2021-05-01 00:00:00,0,0.00,1,NULL,201,DEE16B979DFBFA7E6C1C32B20FEB8DC2A778860C,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3237,2024,9,2,0,2021-05-01 00:00:00,0,0.00,0,461.4387,100,8E54CB74B636B350259DE44EB71FA5FA9E37E5FC,===>,2,0,2021-05-01 00:00:00,0,0.00,0,461.4387,402,66A64DD05AF02D13662195F3DF85D1F78E2C2A5A,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3237,2024,12,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,F1EEBBE3EE7B7222032A92CCB20BA210A59F35FB,===>,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,402,BBB2E52783799A23688358DED3AF51D7B636D2BA,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3237,2024,15,1,0,2024-05-01 00:00:00,0,3900.00,0,100.00,100,9039D532C58A84F5AAB290FB94BA882070FCE498,===>,1,0,2024-05-01 00:00:00,0,3900.00,0,100.00,402,6CDF13AB2403036158357CB0430F2EE4521F7B2E,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3260,2024,11,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,4E83692C577882F9CA10FE1ECF71BAD0D39348CA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,100,1AD8B0E55247C2C4E9ED21F441C877DCA7509B17,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3298,2024,13,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,77C01D9E6A66632B92F94944337C1D4687FB0BDE,===>,1,0,2022-01-31 15:30:00,0,0.00,0,0.00,401,131FB9C0263FBD4E45A48840BE2115F01DB4B821,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3298,2024,405,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,6A8FE46E30B81931E97CC0B086846D98E2B0AEEE,===>,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,401,8DD52117594F729A0CFF7F998302C9317BB2D095,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3359,2024,11,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,4E83692C577882F9CA10FE1ECF71BAD0D39348CA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,100,1AD8B0E55247C2C4E9ED21F441C877DCA7509B17,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3383,2024,3,1,3,2021-11-17 00:00:00,0,0.00,0,0.00,100,9E1136B5DC2A38DBC702726885DBF1050CB9079D,===>,1,3,2021-11-17 00:00:00,0,0.00,0,0.00,402,7E40883579A8C4B35A8ABC95C89D9F3D70EEFE40,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3393,2024,21,1,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,5915DA99F74FDEF4EFA5ECA8F13114AC7BEFE5F9,===>,1,0,2024-05-01 00:00:00,0,0.00,1,NULL,201,C0C52BABA745B7EED24CC4D9C4A9899483318BDB,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3393,2024,403,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,9D8F04532EE40B813F29ABC5DADC232348D8B48E,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,201,FFCB71B5B6C393E2611105FF5C63B30E1572EDFC,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3406,2024,2,1,2,2024-05-01 00:00:00,0,0.00,0,0.00,100,C24A8EB9430845A68A8E905CBB69885E945AC25C,===>,1,1,2024-05-30 00:00:00,0,0.00,0,0.00,402,835F5B6700BB10702F474F44D674ECB5B9C798A8,===>>,NO CHANGE,NO CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
3407,2024,5,5,0,2024-02-19 00:00:00,0,0.00,0,100000.00,100,2A72D9103099D708E4F13AFBA0C241949905497E,===>,5,0,2024-02-19 00:00:00,0,0.00,1,NULL,210,72B189760B0E0DC3316EDF8C6EE4E17126F9A242,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3407,2024,8,2,0,2024-02-19 00:00:00,0,0.00,0,87000.00,100,9F7F4721C9D3810AD8AF7875E1C00BF4C1E1850C,===>,2,0,2024-02-19 00:00:00,0,0.00,1,NULL,210,7AD40BB8B51081202595B55DC5FCD5F1B5D1A3B0,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3410,2024,14,1,3,2022-01-31 15:30:00,0,0.00,0,0.00,100,0FA4D5355EE01913ACFE66E98A8FEE9E3BAFF565,===>,1,3,2022-01-31 15:30:00,0,0.00,1,NULL,201,5330A0EB98E02B7B47C57755F3D024555B5D6DBE,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3410,2024,403,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,9D8F04532EE40B813F29ABC5DADC232348D8B48E,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,201,FFCB71B5B6C393E2611105FF5C63B30E1572EDFC,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3419,2024,9,1,0,2021-05-01 00:00:00,0,0.00,0,250.00,100,4385D2292319F0FFA72ACAA199D795382A791BF0,===>,3,0,2024-06-09 00:00:00,0,0.00,0,300.00,360,9A7B508268E0A946926898AEA7F011FA794275BD,===>>,NO CHANGE,CHANGE,NO CHANGE,CHANGED,NO CHANGE,INCREASE
3436,2024,3,2,4,2021-05-01 00:00:00,0,0.00,0,0.00,100,C53B91AD0BA6DB4C7586075C1E583AA491AACBC6,===>,2,4,2021-05-01 00:00:00,0,0.00,0,0.00,401,91F017C3E14B9AEA74A26A211B94E13F48FE8903,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3436,2024,9,5,0,2021-05-01 00:00:00,0,0.00,0,0.00,100,BF453902758F5DE368324C63708CA737E1D3974A,===>,5,0,2021-05-01 00:00:00,0,0.00,0,0.00,401,D421612A42DE67EB9A03DC7A914EF1A25BAA09F5,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
3452,2024,6,3,0,2021-05-01 00:00:00,0,0.00,0,30000.00,100,2B2CCA63D6473EFDF975971A2ADDB3408B726C9A,===>,3,0,2021-05-01 00:00:00,0,0.00,1,NULL,201,10789E63DAE750EBC0D46B86EE70EC5CA4EC4502,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3452,2024,405,1,4,2022-05-01 00:00:00,0,0.00,0,0.00,100,18647753B9B13F8B868091D0156CF783A7155B35,===>,1,4,2022-05-01 00:00:00,0,0.00,1,NULL,201,DAB6D1471BC6482DF671D685B54548B221421A97,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
3458,2024,5,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,2C6D50007816B649186A4DB1E236F5EB6D28EC20,===>,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,401,FDF297378E73A5F80CD5FB43098550683C02003C,===>>,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE
2876,2024,405,1,1,2021-05-01 00:00:00,0,0.00,0,0.00,100,C28A713FE3832A5CC8A97F3293C94EB6F753694B,===>,1,1,2021-05-01 00:00:00,0,0.00,1,NULL,100,92B2E30AE52B54FDE790202D2201FB33B8080E3E,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2881,2024,1,7,2,2021-05-01 00:00:00,0,0.00,0,0.00,100,C2556C2A07DADF89917353636C205C042AF0BE5E,===>,507,22,2024-03-13 00:00:00,0,0.00,0,0.00,100,F484BD2FB30A67B420251BE9F3E57333E186198C,===>>,NO CHANGE,CHANGE,CHANGE,CHANGED,NO CHANGE,NO CHANGE
2881,2024,4,2,0,2021-05-01 00:00:00,0,0.00,0,89000.00,100,D998C6BF35E508016182D4330EF841D1D4CDB48A,===>,2,0,2021-05-01 00:00:00,0,0.00,1,NULL,100,B3ADEB3462D36DC332C4C5F9558CBEC041890A64,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2881,2024,11,0,0,2024-05-01 00:00:00,0,0.00,0,0.00,100,4E83692C577882F9CA10FE1ECF71BAD0D39348CA,===>,0,0,2024-05-01 00:00:00,0,0.00,1,NULL,100,1AD8B0E55247C2C4E9ED21F441C877DCA7509B17,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
2881,2024,406,0,0,2022-01-31 15:30:00,0,0.00,0,0.00,100,D88A75C7C26840DB83D77F568AD59620F5123851,===>,0,0,2022-01-31 15:30:00,0,0.00,1,NULL,100,6F96DCE8A26AF169AE838D55F19EFACA384BA407,===>>,NO CHANGE,TERM,NO CHANGE,NO CHANGE,NO CHANGE,NO COMPARE
